dr 1 /{1,19,37, 73} mod 90: 1{+18+18+36+18} {repeat ...} (oeis.org/A301617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dr 2 / {11,29,47, 83} mod 90: 11{+18+18+36+18} {repeat ...} (oeis.org/A301621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dr 4 / {13,31,49, 67} mod 90: 13{+18+18+18+36} {repeat ...} (oeis.org/A301622),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dr 5 / {23,41,59, 77} mod 90: 23{+18+18+18+36} {repeat ...} (oeis.org/A301623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dr 7 / {7,43,61, 79} mod 90: 7{+36+18+18+18} {repeat ...} (oeis.org/A301628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dr 8 / {17,53,71, 89} mod 90: 17{+36+18+18+18} {repeat ...},),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(1,7,11,13,17,19,23,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n / {1,7,11,13,17,19,23,29,31,37,41,43,47,49,53,59,61,67,71,73,77,79,83,89,"[90,99]",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(17,34,51,68,85,102,119,136,153,170,187,204,221,238,255,272,289,306,323,340,357,374,391,408,425,442,459,476,493,510,527,544,561,578,595,612,629,646,663,680,697,714,731,748,765,782,799,816,833,850,867,884,901,918,935,952,969,986,1003,1020,1037,1054,1071,1088,1105,1122,1139,1156,1173,1190,1207,1224,1241,1258,1275,1292,1309,1326,1343,1360,1377,1394,1411,1428,1445,1462,1479,1496,1513,1530,1547,1564,1581,1598,1615,1632,1649,1666,1683,1700,1717,1734,1751,1768,1785,1802,1819,1836,1853,1870,1887,1904,1921,1938,1955,1972,1989,2006,2023,2040,2057,2074,2091,2108,2125,2142,2159,2176,2193,2210,2227,2244,2261,2278,2295,2312,2329,2346,2363,2380,2397,2414,2431,2448,2465,2482,2499,2516,2533,2550,2567,2584,2601,2618,2635,2652,2669,2686,2703,2720,2737,2754,2771,2788,2805,2822,2839,2856,2873,2890,2907,2924,2941,2958,2975,2992,3009,3026,3043,3060,3077,3094,3111,3128,3145,3162,3179,3196,3213,3230,3247,3264,3281,3298,3315,3332,3349,3366,3383,3400,3417,3434,3451,3468,3485,3502,3519,3536,3553,3570,3587,3604,3621,3638,3655,3672,3689,3706,3723,3740,3757,3774,3791,3808,3825,3842,3859,3876,3893,3910,3927,3944,3961,3978,3995,4012,4029,4046,4063,4080,4097,4114,4131,4148,4165,4182,4199,4216,4233,4250,4267,4284,4301,4318,4335,4352,4369,4369,8738,13107,17476,21845,26214,30583,34952,39321,43690,48059,52428,56797,61166,65535,69904,74273,78642,83011,87380,91749,96118,100487,104856,109225,113594,117963,122332,126701,131070,135439,139808,144177,148546,152915,157284,161653,166022,170391,174760,179129,183498,187867,192236,196605,200974,205343,209712,214081,218450,222819,227188,231557,235926,240295,244664,249033,253402,257771,262140,266509,270878,275247,279616,283985,288354,292723,297092,301461,305830,310199,314568,318937,323306,327675,332044,336413,340782,345151,349520,353889,358258,362627,366996,371365,375734,380103,384472,388841,393210,397579,401948,406317,410686,415055,419424,423793,428162,432531,436900,441269,445638,450007,454376,458745,463114,467483,471852,476221,480590,484959,489328,493697,498066,502435,506804,511173,515542,519911,524280,528649,533018,537387,541756,546125,550494,554863,559232,563601,567970,572339,576708,581077,585446,589815,594184,598553,602922,607291,611660,616029,620398,624767,629136,633505,637874,642243,646612,650981,655350,659719,664088,668457,672826,677195,681564,685933,690302,694671,699040,703409,707778,712147,716516,720885,725254,729623,733992,738361,742730,747099,751468,755837,760206,764575,768944,773313,777682,782051,786420,790789,795158,799527,803896,808265,812634,817003,821372,825741,830110,834479,838848,843217,847586,851955,856324,860693,865062,952442,1000501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,51,68,85,102,119,136,153,170,187,204,221,238,255,272,289,306,323,340,357,374,391,408,425,442,459,476,493,510,527,544,561,578,595,612,629,646,663,680,697,714,731,748,765,782,799,816,833,850,867,884,901,918,935,952,969,986,1003,1020,1037,1054,1071,1088,1105,1122,1139,1156,1173,1190,1207,1224,1241,1258,1275,1292,1309,1326,1343,1360,1377,1394,1411,1428,1445,1462,1479,1496,1513,1530,1547,1564,1581,1598,1615,1632,1649,1666,1683,1700,1717,1734,1751,1768,1785,1802,1819,1836,1853,1870,1887,1904,1921,1938,1955,1972,1989,2006,2023,2040,2057,2074,2091,2108,2125,2142,2159,2176,2193,2210,2227,2244,2261,2278,2295,2312,2329,2346,2363,2380,2397,2414,2431,2448,2465,2482,2499,2516,2533,2550,2567,2584,2601,2618,2635,2652,2669,2686,2703,2720,2737,2754,2771,2788,2805,2822,2839,2856,2873,2890,2907,2924,2941,2958,2975,2992,3009,3026,3043,3060,3077,3094,3111,3128,3145,3162,3179,3196,3213,3230,3247,3264,3281,3298,3315,3332,3349,3366,3383,3400,3417,3434,3451,3468,3485,3502,3519,3536,3553,3570,3587,3604,3621,3638,3655,3672,3689,3706,3723,3740,3757,3774,3791,3808,3825,3842,3859,3876,3893,3910,3927,3944,3961,3978,3995,4012,4029,4046,4063,4080,4097,4114,4131,4148,4165,4182,4199,4216,4233,4250,4267,4284,4301,4318,4335,4352,4369,4369,8738,13107,17476,21845,26214,30583,34952,39321,43690,48059,52428,56797,61166,65535,69904,74273,78642,83011,87380,91749,96118,100487,104856,109225,113594,117963,122332,126701,131070,135439,139808,144177,148546,152915,157284,161653,166022,170391,174760,179129,183498,187867,192236,196605,200974,205343,209712,214081,218450,222819,227188,231557,235926,240295,244664,249033,253402,257771,262140,266509,270878,275247,279616,283985,288354,292723,297092,301461,305830,310199,314568,318937,323306,327675,332044,336413,340782,345151,349520,353889,358258,362627,366996,371365,375734,380103,384472,388841,393210,397579,401948,406317,410686,415055,419424,423793,428162,432531,436900,441269,445638,450007,454376,458745,463114,467483,471852,476221,480590,484959,489328,493697,498066,502435,506804,511173,515542,519911,524280,528649,533018,537387,541756,546125,550494,554863,559232,563601,567970,572339,576708,581077,585446,589815,594184,598553,602922,607291,611660,616029,620398,624767,629136,633505,637874,642243,646612,650981,655350,659719,664088,668457,672826,677195,681564,685933,690302,694671,699040,703409,707778,712147,716516,720885,725254,729623,733992,738361,742730,747099,751468,755837,760206,764575,768944,773313,777682,782051,786420,790789,795158,799527,803896,808265,812634,817003,821372,825741,830110,834479,838848,843217,847586,851955,856324,860693,865062,952442,1000501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,51,68,851,21,191,361,531,701,87,204,221,238,255,272,289,306,323,340,357,374,391,408,425,442,459,476,493,510,527,544,561,578,595,612,629,646,663,680,697,714,731,748,765,782,799,816,833,850,867,884,901,918,935,952,969,9861,31,201,371,541,711,881,1051,1221,1391,1561,1731,1901,2071,2241,2411,2581,2751,2921,3091,3261,3431,3601,3771,3941,4111,4281,4451,4621,4791,4961,5131,5301,5471,5641,5811,5981,6151,6321,6491,6661,6831,7001,7171,7341,7511,7681,7851,8021,8191,8361,8531,8701,8871,9041,9211,9381,9551,9721,989,2006,2023,2040,2057,2074,2091,2108,2125,2142,2159,2176,2193,2210,2227,2244,2261,2278,2295,2312,2329,2346,2363,2380,2397,2414,2431,2448,2465,2482,2499,2516,2533,2550,2567,2584,2601,2618,2635,2652,2669,2686,2703,2720,2737,2754,2771,2788,2805,2822,2839,2856,2873,2890,2907,2924,2941,2958,2975,2992,3009,3026,3043,3060,3077,3094,3111,3128,3145,3162,3179,3196,3213,3230,3247,3264,3281,3298,3315,3332,3349,3366,3383,3400,3417,3434,3451,3468,3485,3502,3519,3536,3553,3570,3587,3604,3621,3638,3655,3672,3689,3706,3723,3740,3757,3774,3791,3808,3825,3842,3859,3876,3893,3910,3927,3944,3961,3978,3995,4012,4029,4046,4063,4080,4097,4114,4131,4148,4165,4182,4199,4216,4233,4250,4267,4284,4301,4318,4335,4352,4369,4369,87381,31071,7476,21845,26214,30583,34952,39321,43690,48059,52428,56797,61166,65535,69904,74273,78642,83011,87380,91749,961181,4871,48561,92251,135941,179631,223321,267011,310701,354391,398081,441771,485461,529151,572841,616531,660221,703911,747601,791291,834981,878671,922361,96605,200974,205343,209712,214081,218450,222819,227188,231557,235926,240295,244664,249033,253402,257771,262140,266509,270878,275247,279616,283985,288354,292723,297092,301461,305830,310199,314568,318937,323306,327675,332044,336413,340782,345151,349520,353889,358258,362627,366996,371365,375734,380103,384472,388841,393210,397579,401948,406317,410686,415055,419424,423793,428162,432531,436900,441269,445638,450007,454376,458745,463114,467483,471852,476221,480590,484959,489328,493697,498066,502435,506804,511173,515542,519911,524280,528649,533018,537387,541756,546125,550494,554863,559232,563601,567970,572339,576708,581077,585446,589815,594184,598553,602922,607291,611660,616029,620398,624767,629136,633505,637874,642243,646612,650981,655350,659719,664088,668457,672826,677195,681564,685933,690302,694671,699040,703409,707778,712147,716516,720885,725254,729623,733992,738361,742730,747099,751468,755837,760206,764575,768944,773313,777682,782051,786420,790789,795158,799527,803896,808265,812634,817003,821372,825741,830110,834479,838848,843217,847586,851955,856324,860693,865062,891276,9524421
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,51,68,8510,21,191,361,531,701,87,204,221,238,255,272,289,306,323,340,357,374,391,408,425,442,459,476,493,510,527,544,561,578,595,612,629,646,663,680,697,714,731,748,765,782,799,816,833,850,867,884,901,918,935,952,969,98610,310,2010,3710,5410,7110,881,1051,1221,1391,1561,1731,1901,2071,2241,2411,2581,2751,2921,3091,3261,3431,3601,3771,3941,4111,4281,4451,4621,4791,4961,5131,5301,5471,5641,5811,5981,6151,6321,6491,6661,6831,7001,7171,7341,7511,7681,7851,8021,8191,8361,8531,8701,8871,9041,9211,9381,9551,9721,989,2006,2023,2040,2057,2074,2091,2108,2125,2142,2159,2176,2193,2210,2227,2244,2261,2278,2295,2312,2329,2346,2363,2380,2397,2414,2431,2448,2465,2482,2499,2516,2533,2550,2567,2584,2601,2618,2635,2652,2669,2686,2703,2720,2737,2754,2771,2788,2805,2822,2839,2856,2873,2890,2907,2924,2941,2958,2975,2992,3009,3026,3043,3060,3077,3094,3111,3128,3145,3162,3179,3196,3213,3230,3247,3264,3281,3298,3315,3332,3349,3366,3383,3400,3417,3434,3451,3468,3485,3502,3519,3536,3553,3570,3587,3604,3621,3638,3655,3672,3689,3706,3723,3740,3757,3774,3791,3808,3825,3842,3859,3876,3893,3910,3927,3944,3961,3978,3995,4012,4029,4046,4063,4080,4097,4114,4131,4148,4165,4182,4199,4216,4233,4250,4267,4284,4301,4318,4335,4352,4369,4369,87381,31071,7476,21845,26214,30583,34952,39321,43690,48059,52428,56797,61166,65535,69904,74273,78642,83011,87380,91749,9611810,48710,485610,92251,135941,179631,223321,267011,310701,354391,398081,441771,485461,529151,572841,616531,660221,703911,747601,791291,834981,878671,922361,96605,200974,205343,209712,214081,218450,222819,227188,231557,235926,240295,244664,249033,253402,257771,262140,266509,270878,275247,279616,283985,288354,292723,297092,301461,305830,310199,314568,318937,323306,327675,332044,336413,340782,345151,349520,353889,358258,362627,366996,371365,375734,380103,384472,388841,393210,397579,401948,406317,410686,415055,419424,423793,428162,432531,436900,441269,445638,450007,454376,458745,463114,467483,471852,476221,480590,484959,489328,493697,498066,502435,506804,511173,515542,519911,524280,528649,533018,537387,541756,546125,550494,554863,559232,563601,567970,572339,576708,581077,585446,589815,594184,598553,602922,607291,611660,616029,620398,624767,629136,633505,637874,642243,646612,650981,655350,659719,664088,668457,672826,677195,681564,685933,690302,694671,699040,703409,707778,712147,716516,720885,725254,729623,733992,738361,742730,747099,751468,755837,760206,764575,768944,773313,777682,782051,786420,790789,795158,799527,803896,808265,812634,817003,821372,825741,830110,834479,838848,843217,847586,851955,856324,860693,865062,891276,95244210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,51,68,85102,1,191,361,531,701,872,42,212,382,552,722,89,306,323,340,357,374,391,408,425,442,459,476,493,510,527,544,561,578,595,612,629,646,663,680,697,714,731,748,765,782,799,816,833,850,867,884,901,918,935,952,969,98610,3102,10,3710,5410,7110,881,1051,1221,1391,1561,1731,19012,712,2412,4112,5812,7512,921,3091,3261,3431,3601,3771,3941,4111,4281,4451,4621,4791,4961,5131,5301,5471,5641,5811,5981,6151,6321,6491,6661,6831,7001,7171,7341,7511,7681,7851,8021,8191,8361,8531,8701,8871,9041,9211,9381,9551,9721,9892,62,232,402,572,742,912,1082,1252,1422,1592,1762,1932,2102,2272,2442,2612,2782,2952,3122,3292,3462,3632,3802,3972,4142,4312,4482,4652,4822,4992,5162,5332,5502,5672,5842,6012,6182,6352,6522,6692,6862,7032,7202,7372,7542,7712,7882,8052,8222,8392,8562,8732,8902,9072,9242,9412,9582,9752,992,3009,3026,3043,3060,3077,3094,3111,3128,3145,3162,3179,3196,3213,3230,3247,3264,3281,3298,3315,3332,3349,3366,3383,3400,3417,3434,3451,3468,3485,3502,3519,3536,3553,3570,3587,3604,3621,3638,3655,3672,3689,3706,3723,3740,3757,3774,3791,3808,3825,3842,3859,3876,3893,3910,3927,3944,3961,3978,3995,4012,4029,4046,4063,4080,4097,4114,4131,4148,4165,4182,4199,4216,4233,4250,4267,4284,4301,4318,4335,4352,4369,4369,87381,31071,74762,18452,6214,30583,34952,39321,43690,48059,52428,56797,61166,65535,69904,74273,78642,83011,87380,91749,9611810,48710,485610,92251,135941,1796312,233212,67011,310701,354391,398081,441771,485461,529151,572841,616531,660221,703911,747601,791291,834981,878671,922361,966052,9742,53432,97122,140812,184502,228192,271882,315572,359262,402952,446642,490332,534022,577712,621402,665092,708782,752472,796162,839852,883542,927232,97092,301461,305830,310199,314568,318937,323306,327675,332044,336413,340782,345151,349520,353889,358258,362627,366996,371365,375734,380103,384472,388841,393210,397579,401948,406317,410686,415055,419424,423793,428162,432531,436900,441269,445638,450007,454376,458745,463114,467483,471852,476221,480590,484959,489328,493697,498066,502435,506804,511173,515542,519911,524280,528649,533018,537387,541756,546125,550494,554863,559232,563601,567970,572339,576708,581077,585446,589815,594184,598553,602922,607291,611660,616029,620398,624767,629136,633505,637874,642243,646612,650981,655350,659719,664088,668457,672826,677195,681564,685933,690302,694671,699040,703409,707778,712147,716516,720885,725254,729623,733992,738361,742730,747099,751468,755837,760206,764575,768944,773313,777682,782051,786420,790789,795158,799527,803896,808265,812634,817003,821372,825741,830110,834479,838848,843217,847586,851955,856324,860693,865062,891276,95244210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
